date,fuel_type,price_npr,source
2021-11-11,kerosene,96,NOC historical seed
2021-11-11,lpg,1450,NOC historical seed
2021-11-11,petrol,130,NOC historical seed
2021-11-12,diesel,112,NOC historical seed
2021-11-12,kerosene,96,NOC historical seed
2021-11-12,lpg,1450,NOC historical seed
2021-11-12,petrol,130,NOC historical seed
2021-11-13,diesel,112,NOC historical seed
2021-11-13,kerosene,96,NOC historical seed
2021-11-13,lpg,1450,NOC historical seed
2021-11-13,petrol,130,NOC historical seed
2021-11-14,diesel,112,NOC historical seed
2021-11-14,kerosene,96,NOC historical seed
2021-11-14,lpg,1450,NOC historical seed
2021-11-14,petrol,130,NOC historical seed
2021-11-15,diesel,112,NOC historical seed
2021-11-15,kerosene,96,NOC historical seed
2021-11-15,lpg,1450,NOC historical seed
2021-11-15,petrol,130,NOC historical seed
2021-11-16,diesel,112,NOC historical seed
2021-11-16,kerosene,96,NOC historical seed
2021-11-16,lpg,1450,NOC historical seed
2021-11-16,petrol,130,NOC historical seed
2021-11-17,diesel,112,NOC historical seed
2021-11-17,kerosene,96,NOC historical seed
2021-11-17,lpg,1450,NOC historical seed
2021-11-17,petrol,130,NOC historical seed
2021-11-18,diesel,112,NOC historical seed
2021-11-18,kerosene,96,NOC historical seed
2021-11-18,lpg,1450,NOC historical seed
2021-11-18,petrol,130,NOC historical seed
2021-11-19,diesel,112,NOC historical seed
2021-11-19,kerosene,96,NOC historical seed
2021-11-19,lpg,1450,NOC historical seed
2021-11-19,petrol,130,NOC historical seed
2021-11-20,diesel,112,NOC historical seed
2021-11-20,kerosene,96,NOC historical seed
2021-11-20,lpg,1450,NOC historical seed
2021-11-20,petrol,130,NOC historical seed
2021-11-21,diesel,112,NOC historical seed
2021-11-21,kerosene,96,NOC historical seed
2021-11-21,lpg,1450,NOC historical seed
2021-11-21,petrol,130,NOC historical seed
2021-11-22,diesel,112,NOC historical seed
2021-11-22,kerosene,96,NOC historical seed
2021-11-22,lpg,1450,NOC historical seed
2021-11-22,petrol,130,NOC historical seed
2021-11-23,diesel,112,NOC historical seed
2021-11-23,kerosene,96,NOC historical seed
2021-11-23,lpg,1450,NOC historical seed
2021-11-23,petrol,130,NOC historical seed
2021-11-24,diesel,112,NOC historical seed
2021-11-24,kerosene,96,NOC historical seed
2021-11-24,lpg,1450,NOC historical seed
2021-11-24,petrol,130,NOC historical seed
2021-11-25,diesel,112,NOC historical seed
2021-11-25,kerosene,96,NOC historical seed
2021-11-25,lpg,1450,NOC historical seed
2021-11-25,petrol,130,NOC historical seed
2021-11-26,diesel,112,NOC historical seed
2021-11-26,kerosene,96,NOC historical seed
2021-11-26,lpg,1450,NOC historical seed
2021-11-26,petrol,130,NOC historical seed
2021-11-27,diesel,112,NOC historical seed
2021-11-27,kerosene,96,NOC historical seed
2021-11-27,lpg,1450,NOC historical seed
2021-11-27,petrol,130,NOC historical seed
2021-11-28,diesel,112,NOC historical seed
2021-11-28,kerosene,96,NOC historical seed
2021-11-28,lpg,1450,NOC historical seed
2021-11-28,petrol,130,NOC historical seed
2021-11-29,diesel,112,NOC historical seed
2021-11-29,kerosene,96,NOC historical seed
2021-11-29,lpg,1450,NOC historical seed
2021-11-29,petrol,130,NOC historical seed
2021-11-30,diesel,112,NOC historical seed
2021-11-30,kerosene,96,NOC historical seed
2021-11-30,lpg,1450,NOC historical seed
2021-11-30,petrol,130,NOC historical seed
2021-12-01,diesel,112,NOC historical seed
2021-12-01,kerosene,96,NOC historical seed
2021-12-01,lpg,1450,NOC historical seed
2021-12-01,petrol,130,NOC historical seed
2021-12-02,diesel,112,NOC historical seed
2021-12-02,kerosene,96,NOC historical seed
2021-12-02,lpg,1450,NOC historical seed
2021-12-02,petrol,130,NOC historical seed
2021-12-03,diesel,112,NOC historical seed
2021-12-03,kerosene,96,NOC historical seed
2021-12-03,lpg,1450,NOC historical seed
2021-12-03,petrol,130,NOC historical seed
2021-12-04,diesel,112,NOC historical seed
2021-12-04,kerosene,96,NOC historical seed
2021-12-04,lpg,1450,NOC historical seed
2021-12-04,petrol,130,NOC historical seed
2021-12-05,diesel,112,NOC historical seed
2021-12-05,kerosene,96,NOC historical seed
2021-12-05,lpg,1450,NOC historical seed
2021-12-05,petrol,130,NOC historical seed
2021-12-06,diesel,112,NOC historical seed
2021-12-06,kerosene,96,NOC historical seed
2021-12-06,lpg,1450,NOC historical seed
2021-12-06,petrol,130,NOC historical seed
2021-12-07,diesel,112,NOC historical seed
2021-12-07,kerosene,96,NOC historical seed
2021-12-07,lpg,1450,NOC historical seed
2021-12-07,petrol,130,NOC historical seed
2021-12-08,diesel,112,NOC historical seed
2021-12-08,kerosene,96,NOC historical seed
2021-12-08,lpg,1450,NOC historical seed
2021-12-08,petrol,130,NOC historical seed
2021-12-09,diesel,112,NOC historical seed
2021-12-09,kerosene,96,NOC historical seed
2021-12-09,lpg,1450,NOC historical seed
2021-12-09,petrol,130,NOC historical seed
2021-12-10,diesel,112,NOC historical seed
2021-12-10,kerosene,96,NOC historical seed
2021-12-10,lpg,1450,NOC historical seed
2021-12-10,petrol,130,NOC historical seed
2021-12-11,diesel,112,NOC historical seed
2021-12-11,kerosene,96,NOC historical seed
2021-12-11,lpg,1450,NOC historical seed
2021-12-11,petrol,130,NOC historical seed
2021-12-12,diesel,112,NOC historical seed
2021-12-12,kerosene,96,NOC historical seed
2021-12-12,lpg,1450,NOC historical seed
2021-12-12,petrol,130,NOC historical seed
2021-12-13,diesel,112,NOC historical seed
2021-12-13,kerosene,96,NOC historical seed
2021-12-13,lpg,1450,NOC historical seed
2021-12-13,petrol,130,NOC historical seed
2021-12-14,diesel,112,NOC historical seed
2021-12-14,kerosene,96,NOC historical seed
2021-12-14,lpg,1450,NOC historical seed
2021-12-14,petrol,130,NOC historical seed
2021-12-15,diesel,112,NOC historical seed
2021-12-15,kerosene,96,NOC historical seed
2021-12-15,lpg,1450,NOC historical seed
2021-12-15,petrol,130,NOC historical seed
2021-12-16,diesel,112,NOC historical seed
2021-12-16,kerosene,96,NOC historical seed
2021-12-16,lpg,1450,NOC historical seed
2021-12-16,petrol,130,NOC historical seed
2021-12-17,diesel,112,NOC historical seed
2021-12-17,kerosene,96,NOC historical seed
2021-12-17,lpg,1450,NOC historical seed
2021-12-17,petrol,130,NOC historical seed
2021-12-18,diesel,112,NOC historical seed
2021-12-18,kerosene,96,NOC historical seed
2021-12-18,lpg,1450,NOC historical seed
2021-12-18,petrol,130,NOC historical seed
2021-12-19,diesel,112,NOC historical seed
2021-12-19,kerosene,96,NOC historical seed
2021-12-19,lpg,1450,NOC historical seed
2021-12-19,petrol,130,NOC historical seed
2021-12-20,diesel,112,NOC historical seed
2021-12-20,kerosene,96,NOC historical seed
2021-12-20,lpg,1450,NOC historical seed
2021-12-20,petrol,130,NOC historical seed
2021-12-21,diesel,112,NOC historical seed
2021-12-21,kerosene,96,NOC historical seed
2021-12-21,lpg,1450,NOC historical seed
2021-12-21,petrol,130,NOC historical seed
2021-12-22,diesel,112,NOC historical seed
2021-12-22,kerosene,96,NOC historical seed
2021-12-22,lpg,1450,NOC historical seed
2021-12-22,petrol,130,NOC historical seed
2021-12-23,diesel,112,NOC historical seed
2021-12-23,kerosene,96,NOC historical seed
2021-12-23,lpg,1450,NOC historical seed
2021-12-23,petrol,130,NOC historical seed
2021-12-24,diesel,112,NOC historical seed
2021-12-24,kerosene,96,NOC historical seed
2021-12-24,lpg,1450,NOC historical seed
2021-12-24,petrol,130,NOC historical seed
2021-12-25,diesel,112,NOC historical seed
2021-12-25,kerosene,96,NOC historical seed
2021-12-25,lpg,1450,NOC historical seed
2021-12-25,petrol,130,NOC historical seed
2021-12-26,diesel,112,NOC historical seed
2021-12-26,kerosene,96,NOC historical seed
2021-12-26,lpg,1450,NOC historical seed
2021-12-26,petrol,130,NOC historical seed
2021-12-27,diesel,112,NOC historical seed
2021-12-27,kerosene,96,NOC historical seed
2021-12-27,lpg,1450,NOC historical seed
2021-12-27,petrol,130,NOC historical seed
2021-12-28,diesel,112,NOC historical seed
2021-12-28,kerosene,96,NOC historical seed
2021-12-28,lpg,1450,NOC historical seed
2021-12-28,petrol,130,NOC historical seed
2021-12-29,diesel,112,NOC historical seed
2021-12-29,kerosene,96,NOC historical seed
2021-12-29,lpg,1450,NOC historical seed
2021-12-29,petrol,130,NOC historical seed
2021-12-30,diesel,112,NOC historical seed
2021-12-30,kerosene,96,NOC historical seed
2021-12-30,lpg,1450,NOC historical seed
2021-12-30,petrol,130,NOC historical seed
2021-12-31,diesel,112,NOC historical seed
2021-12-31,kerosene,96,NOC historical seed
2021-12-31,lpg,1450,NOC historical seed
2021-12-31,petrol,130,NOC historical seed
2022-01-01,diesel,122,NOC historical seed
2022-01-01,kerosene,106,NOC historical seed
2022-01-01,lpg,1550,NOC historical seed
2022-01-01,petrol,140,NOC historical seed
2022-01-02,diesel,122,NOC historical seed
2022-01-02,kerosene,106,NOC historical seed
2022-01-02,lpg,1550,NOC historical seed
2022-01-02,petrol,140,NOC historical seed
2022-01-03,diesel,122,NOC historical seed
2022-01-03,kerosene,106,NOC historical seed
2022-01-03,lpg,1550,NOC historical seed
2022-01-03,petrol,140,NOC historical seed
2022-01-04,diesel,122,NOC historical seed
2022-01-04,kerosene,106,NOC historical seed
2022-01-04,lpg,1550,NOC historical seed
2022-01-04,petrol,140,NOC historical seed
2022-01-05,diesel,122,NOC historical seed
2022-01-05,kerosene,106,NOC historical seed
2022-01-05,lpg,1550,NOC historical seed
2022-01-05,petrol,140,NOC historical seed
2022-01-06,diesel,122,NOC historical seed
2022-01-06,kerosene,106,NOC historical seed
2022-01-06,lpg,1550,NOC historical seed
2022-01-06,petrol,140,NOC historical seed
2022-01-07,diesel,122,NOC historical seed
2022-01-07,kerosene,106,NOC historical seed
2022-01-07,lpg,1550,NOC historical seed
2022-01-07,petrol,140,NOC historical seed
2022-01-08,diesel,122,NOC historical seed
2022-01-08,kerosene,106,NOC historical seed
2022-01-08,lpg,1550,NOC historical seed
2022-01-08,petrol,140,NOC historical seed
2022-01-09,diesel,122,NOC historical seed
2022-01-09,kerosene,106,NOC historical seed
2022-01-09,lpg,1550,NOC historical seed
2022-01-09,petrol,140,NOC historical seed
2022-01-10,diesel,122,NOC historical seed
2022-01-10,kerosene,106,NOC historical seed
2022-01-10,lpg,1550,NOC historical seed
2022-01-10,petrol,140,NOC historical seed
2022-01-11,diesel,122,NOC historical seed
2022-01-11,kerosene,106,NOC historical seed
2022-01-11,lpg,1550,NOC historical seed
2022-01-11,petrol,140,NOC historical seed
2022-01-12,diesel,122,NOC historical seed
2022-01-12,kerosene,106,NOC historical seed
2022-01-12,lpg,1550,NOC historical seed
2022-01-12,petrol,140,NOC historical seed
2022-01-13,diesel,122,NOC historical seed
2022-01-13,kerosene,106,NOC historical seed
2022-01-13,lpg,1550,NOC historical seed
2022-01-13,petrol,140,NOC historical seed
2022-01-14,diesel,122,NOC historical seed
2022-01-14,kerosene,106,NOC historical seed
2022-01-14,lpg,1550,NOC historical seed
2022-01-14,petrol,140,NOC historical seed
2022-01-15,diesel,122,NOC historical seed
2022-01-15,kerosene,106,NOC historical seed
2022-01-15,lpg,1550,NOC historical seed
2022-01-15,petrol,140,NOC historical seed
2022-01-16,diesel,122,NOC historical seed
2022-01-16,kerosene,106,NOC historical seed
2022-01-16,lpg,1550,NOC historical seed
2022-01-16,petrol,140,NOC historical seed
2022-01-17,diesel,122,NOC historical seed
2022-01-17,kerosene,106,NOC historical seed
2022-01-17,lpg,1550,NOC historical seed
2022-01-17,petrol,140,NOC historical seed
2022-01-18,diesel,122,NOC historical seed
2022-01-18,kerosene,106,NOC historical seed
2022-01-18,lpg,1550,NOC historical seed
2022-01-18,petrol,140,NOC historical seed
2022-01-19,diesel,122,NOC historical seed
2022-01-19,kerosene,106,NOC historical seed
2022-01-19,lpg,1550,NOC historical seed
2022-01-19,petrol,140,NOC historical seed
2022-01-20,diesel,122,NOC historical seed
2022-01-20,kerosene,106,NOC historical seed
2022-01-20,lpg,1550,NOC historical seed
2022-01-20,petrol,140,NOC historical seed
2022-01-21,diesel,122,NOC historical seed
2022-01-21,kerosene,106,NOC historical seed
2022-01-21,lpg,1550,NOC historical seed
2022-01-21,petrol,140,NOC historical seed
2022-01-22,diesel,122,NOC historical seed
2022-01-22,kerosene,106,NOC historical seed
2022-01-22,lpg,1550,NOC historical seed
2022-01-22,petrol,140,NOC historical seed
2022-01-23,diesel,122,NOC historical seed
2022-01-23,kerosene,106,NOC historical seed
2022-01-23,lpg,1550,NOC historical seed
2022-01-23,petrol,140,NOC historical seed
2022-01-24,diesel,122,NOC historical seed
2022-01-24,kerosene,106,NOC historical seed
2022-01-24,lpg,1550,NOC historical seed
2022-01-24,petrol,140,NOC historical seed
2022-01-25,diesel,122,NOC historical seed
2022-01-25,kerosene,106,NOC historical seed
2022-01-25,lpg,1550,NOC historical seed
2022-01-25,petrol,140,NOC historical seed
2022-01-26,diesel,122,NOC historical seed
2022-01-26,kerosene,106,NOC historical seed
2022-01-26,lpg,1550,NOC historical seed
2022-01-26,petrol,140,NOC historical seed
2022-01-27,diesel,122,NOC historical seed
2022-01-27,kerosene,106,NOC historical seed
2022-01-27,lpg,1550,NOC historical seed
2022-01-27,petrol,140,NOC historical seed
2022-01-28,diesel,122,NOC historical seed
2022-01-28,kerosene,106,NOC historical seed
2022-01-28,lpg,1550,NOC historical seed
2022-01-28,petrol,140,NOC historical seed
2022-01-29,diesel,122,NOC historical seed
2022-01-29,kerosene,106,NOC historical seed
2022-01-29,lpg,1550,NOC historical seed
2022-01-29,petrol,140,NOC historical seed
2022-01-30,diesel,122,NOC historical seed
2022-01-30,kerosene,106,NOC historical seed
2022-01-30,lpg,1550,NOC historical seed
2022-01-30,petrol,140,NOC historical seed
2022-01-31,diesel,122,NOC historical seed
2022-01-31,kerosene,106,NOC historical seed
2022-01-31,lpg,1550,NOC historical seed
2022-01-31,petrol,140,NOC historical seed
2022-02-01,diesel,122,NOC historical seed
2022-02-01,kerosene,106,NOC historical seed
2022-02-01,lpg,1550,NOC historical seed
2022-02-01,petrol,140,NOC historical seed
2022-02-02,diesel,122,NOC historical seed
2022-02-02,kerosene,106,NOC historical seed
2022-02-02,lpg,1550,NOC historical seed
2022-02-02,petrol,140,NOC historical seed
2022-02-03,diesel,122,NOC historical seed
2022-02-03,kerosene,106,NOC historical seed
2022-02-03,lpg,1550,NOC historical seed
2022-02-03,petrol,140,NOC historical seed
2022-02-04,diesel,122,NOC historical seed
2022-02-04,kerosene,106,NOC historical seed
2022-02-04,lpg,1550,NOC historical seed
2022-02-04,petrol,140,NOC historical seed
2022-02-05,diesel,122,NOC historical seed
2022-02-05,kerosene,106,NOC historical seed
2022-02-05,lpg,1550,NOC historical seed
2022-02-05,petrol,140,NOC historical seed
2022-02-06,diesel,122,NOC historical seed
2022-02-06,kerosene,106,NOC historical seed
2022-02-06,lpg,1550,NOC historical seed
2022-02-06,petrol,140,NOC historical seed
2022-02-07,diesel,122,NOC historical seed
2022-02-07,kerosene,106,NOC historical seed
2022-02-07,lpg,1550,NOC historical seed
2022-02-07,petrol,140,NOC historical seed
2022-02-08,diesel,122,NOC historical seed
2022-02-08,kerosene,106,NOC historical seed
2022-02-08,lpg,1550,NOC historical seed
2022-02-08,petrol,140,NOC historical seed
2022-02-09,diesel,122,NOC historical seed
2022-02-09,kerosene,106,NOC historical seed
2022-02-09,lpg,1550,NOC historical seed
2022-02-09,petrol,140,NOC historical seed
2022-02-10,diesel,122,NOC historical seed
2022-02-10,kerosene,106,NOC historical seed
2022-02-10,lpg,1550,NOC historical seed
2022-02-10,petrol,140,NOC historical seed
2022-02-11,diesel,122,NOC historical seed
2022-02-11,kerosene,106,NOC historical seed
2022-02-11,lpg,1550,NOC historical seed
2022-02-11,petrol,140,NOC historical seed
2022-02-12,diesel,122,NOC historical seed
2022-02-12,kerosene,106,NOC historical seed
2022-02-12,lpg,1550,NOC historical seed
2022-02-12,petrol,140,NOC historical seed
2022-02-13,diesel,122,NOC historical seed
2022-02-13,kerosene,106,NOC historical seed
2022-02-13,lpg,1550,NOC historical seed
2022-02-13,petrol,140,NOC historical seed
2022-02-14,diesel,122,NOC historical seed
2022-02-14,kerosene,106,NOC historical seed
2022-02-14,lpg,1550,NOC historical seed
2022-02-14,petrol,140,NOC historical seed
2022-02-15,diesel,122,NOC historical seed
2022-02-15,kerosene,106,NOC historical seed
2022-02-15,lpg,1550,NOC historical seed
2022-02-15,petrol,140,NOC historical seed
2022-02-16,diesel,122,NOC historical seed
2022-02-16,kerosene,106,NOC historical seed
2022-02-16,lpg,1550,NOC historical seed
2022-02-16,petrol,140,NOC historical seed
2022-02-17,diesel,122,NOC historical seed
2022-02-17,kerosene,106,NOC historical seed
2022-02-17,lpg,1550,NOC historical seed
2022-02-17,petrol,140,NOC historical seed
2022-02-18,diesel,122,NOC historical seed
2022-02-18,kerosene,106,NOC historical seed
2022-02-18,lpg,1550,NOC historical seed
2022-02-18,petrol,140,NOC historical seed
2022-02-19,diesel,122,NOC historical seed
2022-02-19,kerosene,106,NOC historical seed
2022-02-19,lpg,1550,NOC historical seed
2022-02-19,petrol,140,NOC historical seed
2022-02-20,diesel,122,NOC historical seed
2022-02-20,kerosene,106,NOC historical seed
2022-02-20,lpg,1550,NOC historical seed
2022-02-20,petrol,140,NOC historical seed
2022-02-21,diesel,122,NOC historical seed
2022-02-21,kerosene,106,NOC historical seed
2022-02-21,lpg,1550,NOC historical seed
2022-02-21,petrol,140,NOC historical seed
2022-02-22,diesel,122,NOC historical seed
2022-02-22,kerosene,106,NOC historical seed
2022-02-22,lpg,1550,NOC historical seed
2022-02-22,petrol,140,NOC historical seed
2022-02-23,diesel,122,NOC historical seed
2022-02-23,kerosene,106,NOC historical seed
2022-02-23,lpg,1550,NOC historical seed
2022-02-23,petrol,140,NOC historical seed
2022-02-24,diesel,122,NOC historical seed
2022-02-24,kerosene,106,NOC historical seed
2022-02-24,lpg,1550,NOC historical seed
2022-02-24,petrol,140,NOC historical seed
2022-02-25,diesel,122,NOC historical seed
2022-02-25,kerosene,106,NOC historical seed
2022-02-25,lpg,1550,NOC historical seed
2022-02-25,petrol,140,NOC historical seed
